"iso_id","region","load_date","load_forecast","weather_date","temperature_celsius"
3,"ISO","2024-09-02 12:00:00+00","62007","2024-09-02 12:00:00+00","15.169594599447919"
3,"ISO","2024-09-02 13:00:00+00","63825","2024-09-02 13:00:00+00","17.135767788500118"
3,"ISO","2024-09-02 14:00:00+00","66577","2024-09-02 14:00:00+00","19.424321523270237"
3,"ISO","2024-09-02 15:00:00+00","69774","2024-09-02 15:00:00+00","21.300602872518937"
3,"ISO","2024-09-02 16:00:00+00","72715","2024-09-02 16:00:00+00","22.836445038711076"
3,"ISO","2024-09-02 17:00:00+00","75562","2024-09-02 17:00:00+00","23.9769385675894"
3,"ISO","2024-09-02 18:00:00+00","78200","2024-09-02 18:00:00+00","24.826196044701362"
3,"ISO","2024-09-02 19:00:00+00","80451","2024-09-02 19:00:00+00","25.448258607317825"
3,"ISO","2024-09-02 20:00:00+00","82396","2024-09-02 20:00:00+00","25.81283092546829"
3,"ISO","2024-09-02 21:00:00+00","83688","2024-09-02 21:00:00+00","25.846090346368328"
3,"ISO","2024-09-02 22:00:00+00","83995","2024-09-02 22:00:00+00","25.53556385869865"
3,"ISO","2024-09-02 23:00:00+00","82957","2024-09-02 23:00:00+00","24.757455984493674"
3,"ISO","2024-09-03 00:00:00+00","81148","2024-09-03 00:00:00+00","22.997930356454503"
3,"ISO","2024-09-03 01:00:00+00","79055","2024-09-03 01:00:00+00","21.119900759536733"
3,"ISO","2024-09-03 02:00:00+00","75307","2024-09-03 02:00:00+00","19.919095644271124"
3,"ISO","2024-09-03 03:00:00+00","71779","2024-09-03 03:00:00+00","19.0235532483062"
3,"ISO","2024-09-03 04:00:00+00","68242","2024-09-03 04:00:00+00","18.296479072328225"
3,"ISO","2024-09-03 05:00:00+00","66192","2024-09-03 05:00:00+00","17.46124598961825"
3,"ISO","2024-09-03 06:00:00+00","64068","2024-09-03 06:00:00+00","16.906532173528888"
3,"ISO","2024-09-03 07:00:00+00","62956","2024-09-03 07:00:00+00","16.410889855176777"
3,"ISO","2024-09-03 08:00:00+00","62788","2024-09-03 08:00:00+00","15.962786046484837"
3,"ISO","2024-09-03 09:00:00+00","64228","2024-09-03 09:00:00+00","15.51585626419569"
3,"ISO","2024-09-03 10:00:00+00","67913","2024-09-03 10:00:00+00","15.101273965649625"
3,"ISO","2024-09-03 11:00:00+00","70854","2024-09-03 11:00:00+00","14.739657705721697"
3,"ISO","2024-09-03 12:00:00+00","72501","2024-09-03 12:00:00+00","14.745019762195625"
3,"ISO","2024-09-03 13:00:00+00","74244","2024-09-03 13:00:00+00","16.954894396496172"
3,"ISO","2024-09-03 14:00:00+00","76157","2024-09-03 14:00:00+00","19.612794921773855"
3,"ISO","2024-09-03 15:00:00+00","78421","2024-09-03 15:00:00+00","21.793786741615236"
3,"ISO","2024-09-03 16:00:00+00","80739","2024-09-03 16:00:00+00","23.617040689651503"
3,"ISO","2024-09-03 17:00:00+00","83229","2024-09-03 17:00:00+00","24.996419338349654"
3,"ISO","2024-09-03 18:00:00+00","85751","2024-09-03 18:00:00+00","25.968717498600142"
3,"ISO","2024-09-03 19:00:00+00","87799","2024-09-03 19:00:00+00","26.631755329512316"
3,"ISO","2024-09-03 20:00:00+00","89343","2024-09-03 20:00:00+00","27.018866405979168"
3,"ISO","2024-09-03 21:00:00+00","90189","2024-09-03 21:00:00+00","27.06878155004108"
3,"ISO","2024-09-03 22:00:00+00","90023","2024-09-03 22:00:00+00","26.701541669500386"
3,"ISO","2024-09-03 23:00:00+00","88508","2024-09-03 23:00:00+00","25.75066822141207"
3,"ISO","2024-09-04 00:00:00+00","86148","2024-09-04 00:00:00+00","23.730293276118857"
3,"ISO","2024-09-04 01:00:00+00","83453","2024-09-04 01:00:00+00","21.795638996679827"
3,"ISO","2024-09-04 02:00:00+00","79433","2024-09-04 02:00:00+00","20.58143607891202"
3,"ISO","2024-09-04 03:00:00+00","74407","2024-09-04 03:00:00+00","19.69724477093115"
3,"ISO","2024-09-04 04:00:00+00","70919","2024-09-04 04:00:00+00","19.023980285507037"
3,"ISO","2024-09-04 05:00:00+00","69068","2024-09-04 05:00:00+00","18.245924313027217"
3,"ISO","2024-09-04 06:00:00+00","66858","2024-09-04 06:00:00+00","17.73585087128322"
3,"ISO","2024-09-04 07:00:00+00","65522","2024-09-04 07:00:00+00","17.27042751775491"
3,"ISO","2024-09-04 08:00:00+00","65096","2024-09-04 08:00:00+00","16.852690683346964"
3,"ISO","2024-09-04 09:00:00+00","66264","2024-09-04 09:00:00+00","16.46052521281655"
3,"ISO","2024-09-04 10:00:00+00","69604","2024-09-04 10:00:00+00","16.105178347686262"
3,"ISO","2024-09-04 11:00:00+00","72442","2024-09-04 11:00:00+00","15.803113634436613"
3,"ISO","2024-09-04 12:00:00+00","74115","2024-09-04 12:00:00+00","15.774315176209598"
3,"ISO","2024-09-04 13:00:00+00","75356","2024-09-04 13:00:00+00","17.858929388683407"
3,"ISO","2024-09-04 14:00:00+00","77244","2024-09-04 14:00:00+00","20.730176255847994"
3,"ISO","2024-09-04 15:00:00+00","79602","2024-09-04 15:00:00+00","23.058831203245802"
3,"ISO","2024-09-04 16:00:00+00","82209","2024-09-04 16:00:00+00","24.967211611860648"
3,"ISO","2024-09-04 17:00:00+00","85005","2024-09-04 17:00:00+00","26.33817810876991"
3,"ISO","2024-09-04 18:00:00+00","87718","2024-09-04 18:00:00+00","27.206098056579947"
3,"ISO","2024-09-04 19:00:00+00","89807","2024-09-04 19:00:00+00","27.79113984914528"
3,"ISO","2024-09-04 20:00:00+00","91457","2024-09-04 20:00:00+00","28.108796349989973"
3,"ISO","2024-09-04 21:00:00+00","92416","2024-09-04 21:00:00+00","28.114192025787077"
3,"ISO","2024-09-04 22:00:00+00","92216","2024-09-04 22:00:00+00","27.718391742655285"
3,"ISO","2024-09-04 23:00:00+00","90629","2024-09-04 23:00:00+00","26.802570687836067"
3,"ISO","2024-09-05 00:00:00+00","88645","2024-09-05 00:00:00+00","24.912133273773748"
3,"ISO","2024-09-05 01:00:00+00","85916","2024-09-05 01:00:00+00","23.16748422515377"
3,"ISO","2024-09-05 02:00:00+00","81611","2024-09-05 02:00:00+00","22.11485625909887"
3,"ISO","2024-09-05 03:00:00+00","76556","2024-09-05 03:00:00+00","21.380158193338104"
3,"ISO","2024-09-05 04:00:00+00","73450","2024-09-05 04:00:00+00","20.812471595640602"
3,"ISO","2024-09-05 05:00:00+00","70841","2024-09-05 05:00:00+00","20.098488199205065"
3,"ISO","2024-09-05 06:00:00+00","68554","2024-09-05 06:00:00+00","19.679381155657666"
3,"ISO","2024-09-05 07:00:00+00","67185","2024-09-05 07:00:00+00","19.33273920398699"
3,"ISO","2024-09-05 08:00:00+00","66772","2024-09-05 08:00:00+00","19.031564145199013"
3,"ISO","2024-09-05 09:00:00+00","67888","2024-09-05 09:00:00+00","18.757760723688364"
3,"ISO","2024-09-05 10:00:00+00","71021","2024-09-05 10:00:00+00","18.467817264191694"
3,"ISO","2024-09-05 11:00:00+00","73975","2024-09-05 11:00:00+00","18.215822643021852"
3,"ISO","2024-09-05 12:00:00+00","76535","2024-09-05 12:00:00+00","18.216367862656966"
3,"ISO","2024-09-05 13:00:00+00","78156","2024-09-05 13:00:00+00","20.039303764198166"
3,"ISO","2024-09-05 14:00:00+00","80348","2024-09-05 14:00:00+00","22.40955982449151"
3,"ISO","2024-09-05 15:00:00+00","83289","2024-09-05 15:00:00+00","24.30916136197243"
3,"ISO","2024-09-05 16:00:00+00","86290","2024-09-05 16:00:00+00","25.745971612237383"
3,"ISO","2024-09-05 17:00:00+00","89080","2024-09-05 17:00:00+00","26.666009349449496"
3,"ISO","2024-09-05 18:00:00+00","91397","2024-09-05 18:00:00+00","27.212329086820944"
3,"ISO","2024-09-05 19:00:00+00","92830","2024-09-05 19:00:00+00","27.50528987268092"
3,"ISO","2024-09-05 20:00:00+00","93538","2024-09-05 20:00:00+00","27.657200433373873"
3,"ISO","2024-09-05 21:00:00+00","93638","2024-09-05 21:00:00+00","27.598067175816766"
3,"ISO","2024-09-05 22:00:00+00","92843","2024-09-05 22:00:00+00","27.225347709835376"
3,"ISO","2024-09-05 23:00:00+00","91132","2024-09-05 23:00:00+00","26.41467690485655"
3,"ISO","2024-09-06 00:00:00+00","89428","2024-09-06 00:00:00+00","24.820571090011924"
3,"ISO","2024-09-06 01:00:00+00","86936","2024-09-06 01:00:00+00","23.35597938178654"
3,"ISO","2024-09-06 02:00:00+00","82725","2024-09-06 02:00:00+00","22.402163631999656"
3,"ISO","2024-09-06 03:00:00+00","77801","2024-09-06 03:00:00+00","21.681339050000815"
3,"ISO","2024-09-06 04:00:00+00","73774","2024-09-06 04:00:00+00","21.028576523686013"
3,"ISO","2024-09-06 05:00:00+00","72212","2024-09-06 05:00:00+00","20.631273607700393"
3,"ISO","2024-09-06 06:00:00+00","69424","2024-09-06 06:00:00+00","20.095349699098108"
3,"ISO","2024-09-06 07:00:00+00","67865","2024-09-06 07:00:00+00","19.511927904852598"
3,"ISO","2024-09-06 08:00:00+00","67260","2024-09-06 08:00:00+00","18.925803908420562"
3,"ISO","2024-09-06 09:00:00+00","68179","2024-09-06 09:00:00+00","18.377644915785595"
3,"ISO","2024-09-06 10:00:00+00","71217","2024-09-06 10:00:00+00","17.90342115930929"
3,"ISO","2024-09-06 11:00:00+00","73467","2024-09-06 11:00:00+00","17.533516440114454"
3,"ISO","2024-09-06 12:00:00+00","75126","2024-09-06 12:00:00+00","17.347874322212647"
3,"ISO","2024-09-06 13:00:00+00","76052","2024-09-06 13:00:00+00","18.15780615421278"
3,"ISO","2024-09-06 14:00:00+00","77455","2024-09-06 14:00:00+00","19.080975237308564"
3,"ISO","2024-09-06 15:00:00+00","78905","2024-09-06 15:00:00+00","19.987706661415814"
3,"ISO","2024-09-06 16:00:00+00","80174","2024-09-06 16:00:00+00","20.75511367831848"
3,"ISO","2024-09-06 17:00:00+00","81170","2024-09-06 17:00:00+00","21.297783874369657"
3,"ISO","2024-09-06 18:00:00+00","81896","2024-09-06 18:00:00+00","21.59404822064687"
3,"ISO","2024-09-06 19:00:00+00","81960","2024-09-06 19:00:00+00","21.68435010433808"
3,"ISO","2024-09-06 20:00:00+00","81692","2024-09-06 20:00:00+00","21.620872717938028"
3,"ISO","2024-09-06 21:00:00+00","81136","2024-09-06 21:00:00+00","21.34506816975977"
3,"ISO","2024-09-06 22:00:00+00","79926","2024-09-06 22:00:00+00","20.749797069002625"
3,"ISO","2024-09-06 23:00:00+00","78066","2024-09-06 23:00:00+00","19.919519536974462"
3,"ISO","2024-09-07 00:00:00+00","76480","2024-09-07 00:00:00+00","18.630135099960683"
3,"ISO","2024-09-07 01:00:00+00","74617","2024-09-07 01:00:00+00","17.402207240073494"
3,"ISO","2024-09-07 02:00:00+00","71577","2024-09-07 02:00:00+00","16.47738960579636"
3,"ISO","2024-09-07 03:00:00+00","68000","2024-09-07 03:00:00+00","15.693171818877488"
3,"ISO","2024-09-07 04:00:00+00","64520","2024-09-07 04:00:00+00","14.999342020160725"
3,"ISO","2024-09-07 05:00:00+00","63807","2024-09-07 05:00:00+00","15.365451261178691"
3,"ISO","2024-09-07 06:00:00+00","62206","2024-09-07 06:00:00+00","14.759149570982515"
3,"ISO","2024-09-07 07:00:00+00","60236","2024-09-07 07:00:00+00","14.206613594980638"
3,"ISO","2024-09-07 08:00:00+00","60559","2024-09-07 08:00:00+00","13.653344397869716"
3,"ISO","2024-09-07 09:00:00+00","60706","2024-09-07 09:00:00+00","13.124830943988286"
3,"ISO","2024-09-07 10:00:00+00","61745","2024-09-07 10:00:00+00","12.629260227733198"
3,"ISO","2024-09-07 11:00:00+00","61891","2024-09-07 11:00:00+00","12.216256997606365"
3,"ISO","2024-09-07 12:00:00+00","63112","2024-09-07 12:00:00+00","12.011273775368522"
3,"ISO","2024-09-07 13:00:00+00","64986","2024-09-07 13:00:00+00","13.27185081519292"
3,"ISO","2024-09-07 14:00:00+00","64859","2024-09-07 14:00:00+00","14.714556786616981"
3,"ISO","2024-09-07 15:00:00+00","66083","2024-09-07 15:00:00+00","16.026587959045344"
3,"ISO","2024-09-07 16:00:00+00","67031","2024-09-07 16:00:00+00","17.191853964402014"
3,"ISO","2024-09-07 17:00:00+00","67878","2024-09-07 17:00:00+00","18.141287486891258"
3,"ISO","2024-09-07 18:00:00+00","68748","2024-09-07 18:00:00+00","18.925192715182675"
3,"ISO","2024-09-07 19:00:00+00","69651","2024-09-07 19:00:00+00","19.541874335471448"
3,"ISO","2024-09-07 20:00:00+00","70767","2024-09-07 20:00:00+00","19.950689213179487"
3,"ISO","2024-09-07 21:00:00+00","71725","2024-09-07 21:00:00+00","20.05421478920033"
3,"ISO","2024-09-07 22:00:00+00","72000","2024-09-07 22:00:00+00","19.81621814536618"
3,"ISO","2024-09-07 23:00:00+00","71388","2024-09-07 23:00:00+00","19.22412409109029"
3,"ISO","2024-09-08 00:00:00+00","70650","2024-09-08 00:00:00+00","17.755985043627675"
3,"ISO","2024-09-08 01:00:00+00","69497","2024-09-08 01:00:00+00","16.158124794739706"
3,"ISO","2024-09-08 02:00:00+00","66964","2024-09-08 02:00:00+00","15.103616062123024"
3,"ISO","2024-09-08 03:00:00+00","63752","2024-09-08 03:00:00+00","14.290603860716374"
3,"ISO","2024-09-08 04:00:00+00","60850","2024-09-08 04:00:00+00","13.617267282650062"
